PRES,BU,PLOT,MONDATE,SIZE,STEMS,MON_YEAR,LAST_BURN,BURN_YEAR
ABRP,40,3,7/30/2008,SEEDLING,2,2008,,2006
ABRP,40,3,7/30/2008,A,0,2008,,2006
ABRP,40,3,7/30/2008,B,0,2008,,2006
ABRP,40,3,7/30/2008,C,1,2008,,2006
ABRP,40,3,7/30/2008,D,1,2008,,2006
ABRP,40,3,7/30/2008,E,8,2008,,2006
ABRP,40,3,7/30/2008,F,6,2008,,2006
ABRP,40,3,7/30/2008,G,9,2008,,2006
ABRP,40,3,7/30/2008,H,2,2008,,2006
ABRP,40,3,7/30/2008,I,4,2008,,2006
ABRP,40,3,7/30/2008,J,2,2008,,2006
ABRP,40,2,7/30/2008,SEEDLING,0,2008,,2006
ABRP,40,2,7/30/2008,A,0,2008,,2006
ABRP,40,2,7/30/2008,B,0,2008,,2006
ABRP,40,2,7/30/2008,C,0,2008,,2006
ABRP,40,2,7/30/2008,D,0,2008,,2006
ABRP,40,2,7/30/2008,E,0,2008,,2006
ABRP,40,2,7/30/2008,F,0,2008,,2006
ABRP,40,2,7/30/2008,G,0,2008,,2006
ABRP,40,2,7/30/2008,H,0,2008,,2006
ABRP,40,2,7/30/2008,I,0,2008,,2006
ABRP,40,2,7/30/2008,J,0,2008,,2006
ABRP,40,9,8/19/2008,SEEDLING,1,2008,,2006
ABRP,40,9,8/19/2008,A,0,2008,,2006
ABRP,40,9,8/19/2008,B,0,2008,,2006
ABRP,40,9,8/19/2008,C,3,2008,,2006
ABRP,40,9,8/19/2008,D,19,2008,,2006
ABRP,40,9,8/19/2008,E,15,2008,,2006
ABRP,40,9,8/19/2008,F,19,2008,,2006
ABRP,40,9,8/19/2008,G,2,2008,,2006
ABRP,40,9,8/19/2008,H,2,2008,,2006
ABRP,40,9,8/19/2008,I,0,2008,,2006
ABRP,40,9,8/19/2008,J,0,2008,,2006
ABRP,40,8,8/14/2008,SEEDLING,0,2008,,2006
ABRP,40,8,8/14/2008,A,0,2008,,2006
ABRP,40,8,8/14/2008,B,0,2008,,2006
ABRP,40,8,8/14/2008,C,0,2008,,2006
ABRP,40,8,8/14/2008,D,3,2008,,2006
ABRP,40,8,8/14/2008,E,1,2008,,2006
ABRP,40,8,8/14/2008,F,0,2008,,2006
ABRP,40,8,8/14/2008,G,1,2008,,2006
ABRP,40,8,8/14/2008,H,3,2008,,2006
ABRP,40,8,8/14/2008,I,1,2008,,2006
ABRP,40,8,8/14/2008,J,0,2008,,2006
ABRP,40,7,8/14/2008,SEEDLING,2,2008,,2006
ABRP,40,7,8/14/2008,A,0,2008,,2006
ABRP,40,7,8/14/2008,B,0,2008,,2006
ABRP,40,7,8/14/2008,C,11,2008,,2006
ABRP,40,7,8/14/2008,D,30,2008,,2006
ABRP,40,7,8/14/2008,E,33,2008,,2006
ABRP,40,7,8/14/2008,F,17,2008,,2006
ABRP,40,7,8/14/2008,G,8,2008,,2006
ABRP,40,7,8/14/2008,H,2,2008,,2006
ABRP,40,7,8/14/2008,I,0,2008,,2006
ABRP,40,7,8/14/2008,J,0,2008,,2006
ABRP,40,1,7/29/2008,SEEDLING,1,2008,,2006
ABRP,40,1,7/29/2008,A,0,2008,,2006
ABRP,40,1,7/29/2008,B,0,2008,,2006
ABRP,40,1,7/29/2008,C,0,2008,,2006
ABRP,40,1,7/29/2008,D,0,2008,,2006
ABRP,40,1,7/29/2008,E,0,2008,,2006
ABRP,40,1,7/29/2008,F,0,2008,,2006
ABRP,40,1,7/29/2008,G,0,2008,,2006
ABRP,40,1,7/29/2008,H,0,2008,,2006
ABRP,40,1,7/29/2008,I,0,2008,,2006
ABRP,40,1,7/29/2008,J,0,2008,,2006
ABRP,7,8,8/5/2009,SEEDLING,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,A,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,B,2,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,C,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,D,10,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,E,2,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,F,2,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,G,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,H,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,I,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,8,8/5/2009,J,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,SEEDLING,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,A,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,B,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,C,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,D,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,E,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,F,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,G,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,H,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,I,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,7,8/5/2009,J,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,SEEDLING,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,A,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,B,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,C,12,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,D,20,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,E,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,F,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,G,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,H,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,I,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,6,8/5/2009,J,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,SEEDLING,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,A,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,B,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,C,2,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,D,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,E,1,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,F,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,G,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,H,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,I,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,7,4,8/5/2009,J,0,2009,Bull-Dozed 2007,Bull-Dozed 2007
ABRP,1,1,8/3/2009,SEEDLING,2,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,A,0,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,B,6,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,C,1,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,D,1,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,E,1,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,F,0,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,G,0,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,H,0,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,I,0,2009,6/5/2008,2008
ABRP,1,1,8/3/2009,J,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,SEEDLING,1,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,A,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,B,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,C,1,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,D,1,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,E,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,F,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,G,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,H,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,I,0,2009,6/5/2008,2008
ABRP,1,2,8/3/2009,J,0,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,SEEDLING,3,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,A,1,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,B,32,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,C,13,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,D,1,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,E,0,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,F,0,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,G,0,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,H,0,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,I,0,2009,6/5/2008,2008
ABRP,1,3,8/3/2009,J,0,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,SEEDLING,3,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,A,0,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,B,50,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,C,35,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,D,3,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,E,1,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,F,0,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,G,0,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,H,0,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,I,0,2009,6/5/2008,2008
ABRP,1,4,8/3/2009,J,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,SEEDLING,3,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,A,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,B,22,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,C,4,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,D,1,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,E,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,F,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,G,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,H,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,I,0,2009,6/5/2008,2008
ABRP,1,5,8/4/2009,J,0,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,SEEDLING,2,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,A,1,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,B,5,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,C,64,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,D,19,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,E,2,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,F,1,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,G,1,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,H,0,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,I,0,2009,6/5/2008,2008
ABRP,1,6,8/4/2009,J,0,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,SEEDLING,3,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,A,1,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,B,23,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,C,22,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,D,3,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,E,2,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,F,0,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,G,0,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,H,0,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,I,0,2009,6/5/2008,2008
ABRP,1,7,8/4/2009,J,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,SEEDLING,3,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,A,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,B,24,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,C,69,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,D,2,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,E,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,F,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,G,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,H,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,I,0,2009,6/5/2008,2008
ABRP,1,8,8/4/2009,J,0,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,SEEDLING,3,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,A,1,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,B,49,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,C,22,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,D,0,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,E,2,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,F,1,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,G,0,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,H,0,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,I,0,2009,6/5/2008,2008
ABRP,1,9,7/30/2009,J,0,2009,6/5/2008,2008
ABRP,5,1,7/23/2009,SEEDLING,3,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,A,7,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,B,38,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,C,32,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,D,9,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,E,2,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,F,2,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,G,4,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,H,2,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,I,0,2009,7/22/2008,2008
ABRP,5,1,7/23/2009,J,1,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,SEEDLING,3,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,A,2,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,B,20,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,C,20,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,D,0,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,E,1,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,F,1,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,G,4,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,H,1,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,I,0,2009,7/22/2008,2008
ABRP,5,2,7/23/2009,J,0,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,SEEDLING,2,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,A,0,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,B,3,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,C,1,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,D,0,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,E,0,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,F,0,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,G,1,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,H,0,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,I,2,2009,7/22/2008,2008
ABRP,5,3,7/23/2009,J,0,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,SEEDLING,3,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,A,1,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,B,57,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,C,22,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,D,2,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,E,0,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,F,0,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,G,0,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,H,0,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,I,0,2009,7/22/2008,2008
ABRP,5,4,7/27/2009,J,1,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,SEEDLING,3,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,A,1,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,B,61,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,C,6,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,D,1,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,E,0,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,F,0,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,G,4,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,H,1,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,I,0,2009,7/22/2008,2008
ABRP,5,5,7/24/2009,J,1,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,SEEDLING,3,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,A,1,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,B,21,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,C,49,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,D,0,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,E,1,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,F,0,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,G,2,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,H,1,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,I,0,2009,7/22/2008,2008
ABRP,5,6,7/23/2009,J,0,2009,7/22/2008,2008
ABRP,12,1,7/27/2009,SEEDLING,2,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,A,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,B,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,C,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,D,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,E,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,F,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,G,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,H,0,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,I,1,2009,5/5/2008,2008
ABRP,12,1,7/27/2009,J,0,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,SEEDLING,3,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,A,0,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,B,2,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,C,2,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,D,0,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,E,0,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,F,2,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,G,3,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,H,0,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,I,0,2009,5/5/2008,2008
ABRP,12,2,7/27/2009,J,0,2009,5/5/2008,2008
ABRP,21,1,7/20/2009,SEEDLING,1,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,A,0,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,B,1,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,C,1,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,D,0,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,E,0,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,F,0,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,G,0,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,H,0,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,I,1,2009,6/20/2008,2008
ABRP,21,1,7/20/2009,J,0,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,SEEDLING,1,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,A,1,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,B,0,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,C,3,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,D,1,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,E,2,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,F,5,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,G,2,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,H,1,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,I,1,2009,6/20/2008,2008
ABRP,21,2,7/20/2009,J,0,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,SEEDLING,1,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,A,0,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,B,1,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,C,5,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,D,1,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,E,0,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,F,0,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,G,3,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,H,1,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,I,0,2009,6/20/2008,2008
ABRP,21,3,7/20/2009,J,0,2009,6/20/2008,2008
ABRP,32,1,7/28/2009,SEEDLING,1,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,A,0,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,B,13,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,C,103,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,D,53,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,E,1,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,F,0,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,G,0,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,H,0,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,I,0,2009,6/7/2008,2008
ABRP,32,1,7/28/2009,J,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,SEEDLING,1,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,A,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,B,1,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,C,4,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,D,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,E,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,F,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,G,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,H,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,I,0,2009,6/7/2008,2008
ABRP,32,2,7/29/2009,J,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,SEEDLING,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,A,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,B,3,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,C,12,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,D,3,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,E,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,F,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,G,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,H,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,I,0,2009,6/7/2008,2008
ABRP,32,3,7/29/2009,J,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,SEEDLING,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,A,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,B,5,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,C,31,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,D,14,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,E,2,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,F,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,G,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,H,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,I,0,2009,6/7/2008,2008
ABRP,32,4,7/28/2009,J,0,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,SEEDLING,0,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,A,1,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,B,5,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,C,38,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,D,22,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,E,1,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,F,0,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,G,0,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,H,0,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,I,0,2009,6/7/2008,2008
ABRP,32,5,7/28/2009,J,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,SEEDLING,1,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,A,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,B,28,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,C,35,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,D,6,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,E,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,F,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,G,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,H,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,I,0,2009,6/7/2008,2008
ABRP,32,6,7/28/2009,J,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,SEEDLING,2,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,A,1,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,B,2,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,C,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,D,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,E,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,F,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,G,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,H,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,I,0,2009,6/7/2008,2008
ABRP,32,7,7/29/2009,J,0,2009,6/7/2008,2008
ABRP,32,8,7/29/2009,SEEDLING,2,2009,6/7/2008,2008
ABRP,32,8,7/29/2009,A,0,2009,6/7/2008,2008
ABRP,32,8,7/29/2009,B,3,2009,6/7/2008,2008
